type, ringDim, setup, encryption, cMult, AddMany, total_time, value 
n500x8192-coef-inner-2048, 16, 7648, 6582, 203, 14449, 1334
n500x8192-coef-inner-2048, 16, 7605, 6549, 200, 14370, 1334
n500x8192-coef-inner-2048, 16, 7593, 6476, 202, 14287, 1334
n500x8192-coef-inner-2048, 16, 7625, 6533, 203, 14377, 1334
n500x8192-coef-inner-2048, 16, 7657, 6636, 201, 14510, 1334
n500x8192-coef-inner-2048, 16, 7640, 6512, 204, 14372, 1334
n500x8192-coef-inner-2048, 16, 7643, 6515, 203, 14377, 1334
n500x8192-coef-inner-2048, 16, 7627, 6535, 201, 14379, 1334
n500x8192-coef-inner-2048, 16, 7759, 6881, 203, 14859, 1334
n500x8192-coef-inner-2048, 17, 7610, 6554, 202, 14383, 1334
n500x8192-coef-inner-2048, 16, 7654, 6569, 203, 14442, 1334
n500x8192-coef-inner-2048, 16, 7634, 6535, 212, 14397, 1334
n500x8192-coef-inner-2048, 16, 7680, 6599, 204, 14499, 1334
n500x8192-coef-inner-2048, 16, 7702, 6532, 206, 14456, 1334
n500x8192-coef-inner-2048, 16, 7597, 6462, 200, 14275, 1334
n500x8192-coef-inner-2048, 16, 7625, 6775, 205, 14621, 1334
n500x8192-coef-inner-2048, 19, 7663, 6504, 205, 14391, 1334
n500x8192-coef-inner-2048, 16, 7614, 6549, 203, 14382, 1334
n500x8192-coef-inner-2048, 23, 7664, 6792, 204, 14683, 1334
n500x8192-coef-inner-2048, 16, 7694, 6612, 198, 14520, 1334
n500x8192-coef-inner-2048, 21, 7696, 6756, 205, 14678, 1334
n500x8192-coef-inner-2048, 16, 7703, 6517, 202, 14438, 1334
n500x8192-coef-inner-2048, 16, 7616, 6530, 201, 14363, 1334
n500x8192-coef-inner-2048, 16, 7559, 6484, 202, 14261, 1334
n500x8192-coef-inner-2048, 16, 7635, 6757, 214, 14622, 1334
n500x8192-coef-inner-2048, 16, 7629, 6536, 202, 14383, 1334
n500x8192-coef-inner-2048, 18, 7638, 6782, 203, 14641, 1334
n500x8192-coef-inner-2048, 16, 7664, 6578, 202, 14460, 1334
n500x8192-coef-inner-2048, 16, 7635, 6501, 206, 14358, 1334
n500x8192-coef-inner-2048, 16, 7602, 6508, 203, 14329, 1334
n500x8192-coef-inner-2048, 17, 7621, 6761, 202, 14601, 1334
n500x8192-coef-inner-2048, 18, 7633, 6548, 203, 14402, 1334
n500x8192-coef-inner-2048, 16, 7655, 6501, 208, 14380, 1334
n500x8192-coef-inner-2048, 16, 7686, 6556, 205, 14463, 1334
n500x8192-coef-inner-2048, 16, 7593, 6481, 201, 14291, 1334
n500x8192-coef-inner-2048, 16, 7662, 6506, 204, 14388, 1334
n500x8192-coef-inner-2048, 16, 7614, 6503, 203, 14336, 1334
n500x8192-coef-inner-2048, 16, 7570, 6669, 203, 14458, 1334
n500x8192-coef-inner-2048, 16, 7566, 6474, 200, 14256, 1334
n500x8192-coef-inner-2048, 16, 7646, 6745, 208, 14615, 1334
n500x8192-coef-inner-2048, 17, 7690, 6524, 203, 14434, 1334
n500x8192-coef-inner-2048, 18, 7630, 6553, 204, 14405, 1334
n500x8192-coef-inner-2048, 18, 7749, 6513, 210, 14490, 1334
n500x8192-coef-inner-2048, 16, 7597, 6687, 221, 14521, 1334
n500x8192-coef-inner-2048, 16, 7982, 6533, 216, 14747, 1334
n500x8192-coef-inner-2048, 16, 7616, 6511, 203, 14346, 1334
n500x8192-coef-inner-2048, 16, 7656, 6488, 201, 14361, 1334
n500x8192-coef-inner-2048, 16, 7666, 6523, 202, 14407, 1334
n500x8192-coef-inner-2048, 16, 7616, 6576, 203, 14411, 1334
n1000x8192-coef-inner-2048, 17, 15946, 13163, 478, 29604, 2668
n1000x8192-coef-inner-2048, 16, 15392, 13624, 411, 29443, 2668
n1000x8192-coef-inner-2048, 16, 21896, 13418, 418, 35748, 2668
n1000x8192-coef-inner-2048, 19, 15135, 13458, 410, 29022, 2668
n1000x8192-coef-inner-2048, 16, 15295, 12995, 413, 28719, 2668
n1000x8192-coef-inner-2048, 18, 15244, 13158, 413, 28833, 2668
n1000x8192-coef-inner-2048, 16, 15181, 12857, 413, 28467, 2668
n1000x8192-coef-inner-2048, 16, 15194, 13059, 419, 28688, 2668
n1000x8192-coef-inner-2048, 16, 15238, 12950, 411, 28615, 2668
n1000x8192-coef-inner-2048, 16, 15314, 13484, 413, 29227, 2668
n1000x8192-coef-inner-2048, 16, 15634, 13121, 412, 29183, 2668
n1000x8192-coef-inner-2048, 16, 15221, 13039, 424, 28700, 2668
n1000x8192-coef-inner-2048, 16, 15245, 12954, 405, 28620, 2668
n1000x8192-coef-inner-2048, 16, 15226, 12982, 410, 28634, 2668
n1000x8192-coef-inner-2048, 16, 15313, 12928, 410, 28667, 2668
n1000x8192-coef-inner-2048, 16, 15203, 13203, 422, 28844, 2668
n1000x8192-coef-inner-2048, 16, 15264, 13020, 412, 28712, 2668
n1000x8192-coef-inner-2048, 17, 15502, 13797, 417, 29733, 2668
n1000x8192-coef-inner-2048, 16, 15307, 12967, 411, 28701, 2668
n1000x8192-coef-inner-2048, 16, 15223, 13035, 406, 28680, 2668
n1000x8192-coef-inner-2048, 16, 15350, 13054, 430, 28850, 2668
n1000x8192-coef-inner-2048, 16, 15517, 13065, 421, 29019, 2668
n1000x8192-coef-inner-2048, 16, 15182, 12930, 405, 28533, 2668
n1000x8192-coef-inner-2048, 16, 15289, 13136, 424, 28865, 2668
n1000x8192-coef-inner-2048, 16, 15600, 13075, 421, 29112, 2668
n1000x8192-coef-inner-2048, 16, 15300, 13165, 419, 28900, 2668
n1000x8192-coef-inner-2048, 16, 15515, 13167, 423, 29121, 2668
n1000x8192-coef-inner-2048, 16, 15347, 13090, 417, 28870, 2668
n1000x8192-coef-inner-2048, 16, 15335, 13087, 422, 28860, 2668
n1000x8192-coef-inner-2048, 16, 15279, 13053, 411, 28759, 2668
n1000x8192-coef-inner-2048, 16, 15324, 13037, 413, 28790, 2668
n1000x8192-coef-inner-2048, 16, 15354, 13440, 427, 29237, 2668
n1000x8192-coef-inner-2048, 16, 15369, 13677, 415, 29477, 2668
n1000x8192-coef-inner-2048, 16, 15373, 13088, 420, 28897, 2668
n1000x8192-coef-inner-2048, 17, 15189, 13451, 410, 29067, 2668
n1000x8192-coef-inner-2048, 16, 15179, 13097, 416, 28708, 2668
n1000x8192-coef-inner-2048, 16, 15306, 13106, 412, 28840, 2668
n1000x8192-coef-inner-2048, 16, 15458, 13303, 422, 29199, 2668
n1000x8192-coef-inner-2048, 16, 15628, 13254, 427, 29325, 2668
n1000x8192-coef-inner-2048, 16, 15322, 13122, 412, 28872, 2668
n1000x8192-coef-inner-2048, 16, 15548, 13218, 470, 29252, 2668
n1000x8192-coef-inner-2048, 23, 15284, 13707, 417, 29431, 2668
n1000x8192-coef-inner-2048, 16, 15779, 13511, 421, 29727, 2668
n1000x8192-coef-inner-2048, 17, 15607, 13218, 417, 29259, 2668
n1000x8192-coef-inner-2048, 16, 15453, 13182, 413, 29064, 2668
n1000x8192-coef-inner-2048, 16, 15467, 13295, 414, 29192, 2668
n1000x8192-coef-inner-2048, 16, 15464, 13772, 417, 29669, 2668
n1000x8192-coef-inner-2048, 16, 15507, 13192, 430, 29145, 2668
n1000x8192-coef-inner-2048, 17, 15614, 13749, 414, 29794, 2668
n1000x8192-coef-inner-2048, 16, 15580, 13859, 428, 29883, 2668
n1000x8192-coef-inner-2048, 16, 15826, 13364, 424, 29630, 2668
n1000x8192-coef-inner-2048, 16, 15543, 13220, 415, 29194, 2668
n1000x8192-coef-inner-2048, 23, 15670, 14040, 418, 30151, 2668
n1000x8192-coef-inner-2048, 20, 15693, 13582, 429, 29724, 2668
n1000x8192-coef-inner-2048, 16, 15990, 13584, 431, 30021, 2668
n1000x8192-coef-inner-2048, 18, 15813, 13571, 435, 29837, 2668
n1000x8192-coef-inner-2048, 16, 15776, 13579, 416, 29787, 2668
n1000x8192-coef-inner-2048, 16, 15496, 13401, 414, 29327, 2668
n1000x8192-coef-inner-2048, 19, 15722, 13845, 419, 30005, 2668
n1000x8192-coef-inner-2048, 17, 15499, 14001, 423, 29940, 2668
n1000x8192-coef-inner-2048, 26, 15601, 13252, 417, 29296, 2668
n1000x8192-coef-inner-2048, 16, 15525, 13169, 416, 29126, 2668
n1000x8192-coef-inner-2048, 17, 15478, 13142, 412, 29049, 2668
n1000x8192-coef-inner-2048, 16, 15409, 13059, 409, 28893, 2668
n1000x8192-coef-inner-2048, 16, 15576, 13254, 427, 29273, 2668
n1000x8192-coef-inner-2048, 16, 15436, 13286, 416, 29154, 2668
n1000x8192-coef-inner-2048, 16, 15754, 13041, 414, 29225, 2668
n1000x8192-coef-inner-2048, 16, 15569, 13181, 436, 29202, 2668
n1000x8192-coef-inner-2048, 17, 15550, 13259, 418, 29244, 2668
n1000x8192-coef-inner-2048, 19, 15542, 13680, 424, 29665, 2668
n1000x8192-coef-inner-2048, 16, 15661, 13196, 406, 29279, 2668
n1000x8192-coef-inner-2048, 16, 15457, 13383, 431, 29287, 2668
n1000x8192-coef-inner-2048, 17, 15722, 13405, 429, 29573, 2668
n1000x8192-coef-inner-2048, 16, 15616, 13318, 433, 29383, 2668
n1000x8192-coef-inner-2048, 16, 15800, 13214, 425, 29455, 2668
n1000x8192-coef-inner-2048, 18, 15544, 13037, 418, 29017, 2668
n1000x8192-coef-inner-2048, 16, 15505, 13125, 410, 29056, 2668
n1000x8192-coef-inner-2048, 17, 15236, 13086, 418, 28757, 2668
n1000x8192-coef-inner-2048, 16, 15515, 13676, 412, 29619, 2668
n1000x8192-coef-inner-2048, 16, 15546, 13143, 413, 29118, 2668
n1000x8192-coef-inner-2048, 16, 15476, 13549, 412, 29453, 2668
n1000x8192-coef-inner-2048, 16, 15456, 13663, 421, 29556, 2668
n1000x8192-coef-inner-2048, 16, 15411, 13544, 418, 29389, 2668
n1000x8192-coef-inner-2048, 20, 15561, 13658, 418, 29657, 2668
n1000x8192-coef-inner-2048, 16, 15389, 13177, 420, 29002, 2668
n1000x8192-coef-inner-2048, 16, 15570, 13135, 412, 29133, 2668
n1000x8192-coef-inner-2048, 19, 15501, 13628, 409, 29557, 2668
n1000x8192-coef-inner-2048, 16, 15548, 13062, 426, 29052, 2668
n1000x8192-coef-inner-2048, 16, 15402, 13736, 424, 29578, 2668
n1000x8192-coef-inner-2048, 16, 15789, 13367, 425, 29597, 2668
n1000x8192-coef-inner-2048, 16, 15430, 13166, 418, 29030, 2668
n1000x8192-coef-inner-2048, 16, 15763, 13173, 422, 29374, 2668
n1000x8192-coef-inner-2048, 20, 15536, 13166, 413, 29135, 2668
n1000x8192-coef-inner-2048, 18, 15348, 13107, 415, 28888, 2668
n1000x8192-coef-inner-2048, 18, 15427, 13117, 418, 28980, 2668
n1000x8192-coef-inner-2048, 17, 15496, 13742, 416, 29671, 2668
n1000x8192-coef-inner-2048, 19, 15441, 13190, 423, 29073, 2668
n1000x8192-coef-inner-2048, 16, 15440, 13218, 415, 29089, 2668
n1000x8192-coef-inner-2048, 16, 15711, 13290, 418, 29435, 2668
n1000x8192-coef-inner-2048, 16, 15623, 13226, 415, 29280, 2668
n8192-coef-inner-2048, 16, 73, 32, 0, 121, 4
n8192-coef-inner-2048, 28, 17, 21, 0, 66, 4
n8192-coef-inner-2048, 25, 17, 22, 0, 64, 4
n8192-coef-inner-2048, 16, 24, 14, 5, 59, 4
n8192-coef-inner-2048, 16, 23, 16, 0, 55, 4
n8192-coef-inner-2048, 16, 22, 15, 0, 53, 4
n8192-coef-inner-2048, 20, 17, 20, 0, 57, 4
n8192-coef-inner-2048, 16, 24, 14, 0, 54, 4
n8192-coef-inner-2048, 18, 22, 14, 0, 54, 4
n8192-coef-inner-2048, 16, 17, 14, 0, 47, 4
n8192-coef-inner-2048, 16, 17, 14, 0, 47, 4
n8192-coef-inner-2048, 16, 17, 14, 0, 47, 4
n8192-coef-inner-2048, 16, 16, 14, 0, 46, 4
n8192-coef-inner-2048, 16, 17, 14, 0, 47, 4
n8192-coef-inner-2048, 16, 17, 14, 0, 47, 4
n8192-coef-inner-2048, 16, 18, 13, 0, 47, 4
n8192-coef-inner-2048, 19, 17, 14, 0, 50, 4
n8192-coef-inner-2048, 18, 17, 13, 0, 48, 4
n8192-coef-inner-2048, 37, 21, 16, 0, 74, 4
n8192-coef-inner-2048, 16, 17, 14, 0, 47, 4
n8192-coef-inner-2048, 19, 16, 14, 0, 49, 4
n8192-coef-inner-2048, 16, 17, 14, 0, 47, 4
n8192-coef-inner-2048, 16, 17, 14, 0, 47, 4
n8192-coef-inner-2048, 16, 17, 14, 0, 47, 4
n8192-coef-inner-2048, 16, 17, 14, 0, 47, 4
n8192-coef-inner-2048, 17, 16, 13, 0, 46, 4
n8192-coef-inner-2048, 19, 17, 14, 0, 50, 4
n8192-coef-inner-2048, 16, 17, 14, 0, 47, 4
n8192-coef-inner-2048, 16, 34, 14, 0, 64, 4
n8192-coef-inner-2048, 39, 50, 158, 0, 247, 4
n8192-coef-inner-2048, 27, 17, 14, 0, 58, 4
n8192-coef-inner-2048, 17, 18, 17, 0, 52, 4
n8192-coef-inner-2048, 16, 17, 16, 0, 49, 4
n8192-coef-inner-2048, 16, 17, 13, 0, 46, 4
n8192-coef-inner-2048, 16, 17, 13, 0, 46, 4
n8192-coef-inner-2048, 25, 19, 14, 0, 58, 4
n8192-coef-inner-2048, 16, 17, 13, 0, 46, 4
n8192-coef-inner-2048, 16, 17, 14, 0, 47, 4
n8192-coef-inner-2048, 17, 16, 14, 0, 47, 4
n8192-coef-inner-2048, 16, 17, 13, 0, 46, 4
n8192-coef-inner-2048, 16, 16, 13, 0, 45, 4
n8192-coef-inner-2048, 16, 16, 14, 0, 46, 4
n8192-coef-inner-2048, 16, 16, 13, 0, 45, 4
n8192-coef-inner-2048, 16, 17, 13, 0, 46, 4
n8192-coef-inner-2048, 18, 17, 14, 0, 49, 4
n8192-coef-inner-2048, 16, 17, 16, 0, 49, 4
n8192-coef-inner-2048, 28, 17, 13, 0, 58, 4
n8192-coef-inner-2048, 16, 17, 13, 0, 46, 4
n8192-coef-inner-2048, 20, 16, 14, 0, 50, 4
n8192-coef-inner-2048, 16, 17, 14, 0, 47, 4
n8192-coef-inner-2048, 16, 17, 13, 0, 46, 4
n8192-coef-inner-2048, 16, 17, 13, 0, 46, 4
n8192-coef-inner-2048, 16, 17, 14, 0, 47, 4
n8192-coef-inner-2048, 16, 16, 14, 0, 46, 4
n8192-coef-inner-2048, 16, 17, 13, 0, 46, 4
n8192-coef-inner-2048, 16, 17, 13, 0, 46, 4
n8192-coef-inner-2048, 18, 18, 13, 0, 49, 4
n8192-coef-inner-2048, 16, 16, 13, 0, 45, 4
n8192-coef-inner-2048, 19, 16, 13, 0, 48, 4
n8192-coef-inner-2048, 16, 17, 14, 0, 47, 4
n8192-coef-inner-2048, 20, 16, 14, 0, 50, 4
n8192-coef-inner-2048, 16, 17, 13, 0, 46, 4
n8192-coef-inner-2048, 20, 17, 14, 0, 51, 4
n8192-coef-inner-2048, 16, 17, 13, 0, 46, 4
n8192-coef-inner-2048, 16, 17, 14, 0, 47, 4
n8192-coef-inner-2048, 16, 17, 13, 0, 46, 4
n8192-coef-inner-2048, 24, 16, 14, 0, 54, 4
n8192-coef-inner-2048, 22, 17, 14, 0, 53, 4
n8192-coef-inner-2048, 16, 16, 13, 0, 45, 4
n8192-coef-inner-2048, 16, 16, 13, 0, 45, 4
n8192-coef-inner-2048, 16, 17, 13, 0, 46, 4
n8192-coef-inner-2048, 16, 17, 13, 0, 46, 4
n8192-coef-inner-2048, 16, 17, 13, 0, 46, 4
n8192-coef-inner-2048, 16, 17, 13, 0, 46, 4
n8192-coef-inner-2048, 20, 17, 14, 0, 51, 4
n8192-coef-inner-2048, 16, 17, 13, 0, 46, 4
n8192-coef-inner-2048, 24, 16, 14, 0, 54, 4
n8192-coef-inner-2048, 16, 17, 13, 0, 46, 4
n8192-coef-inner-2048, 17, 17, 14, 0, 48, 4
n8192-coef-inner-2048, 16, 17, 14, 0, 47, 4
n8192-coef-inner-2048, 16, 17, 13, 0, 46, 4
n8192-coef-inner-2048, 19, 17, 14, 0, 50, 4
n8192-coef-inner-2048, 16, 16, 14, 0, 46, 4
n8192-coef-inner-2048, 20, 16, 14, 0, 50, 4
n8192-coef-inner-2048, 16, 16, 13, 0, 45, 4
n8192-coef-inner-2048, 16, 17, 13, 0, 46, 4
n8192-coef-inner-2048, 16, 17, 13, 0, 46, 4
n8192-coef-inner-2048, 16, 17, 13, 0, 46, 4
n8192-coef-inner-2048, 16, 17, 14, 0, 47, 4
n8192-coef-inner-2048, 16, 17, 14, 0, 47, 4
n8192-coef-inner-2048, 16, 17, 13, 0, 46, 4
n8192-coef-inner-2048, 16, 17, 13, 0, 46, 4
n8192-coef-inner-2048, 16, 17, 14, 0, 47, 4
n8192-coef-inner-2048, 16, 17, 13, 0, 46, 4
n8192-coef-inner-2048, 16, 17, 13, 0, 46, 4
n8192-coef-inner-2048, 16, 17, 14, 0, 47, 4
n8192-coef-inner-2048, 16, 16, 13, 0, 45, 4
n8192-coef-inner-2048, 16, 17, 14, 0, 47, 4
n8192-coef-inner-2048, 16, 17, 14, 0, 47, 4
n8192-coef-inner-2048, 17, 17, 13, 0, 47, 4
n10x8192-coef-inner-2048, 23, 151, 124, 3, 301, 28
n10x8192-coef-inner-2048, 16, 154, 127, 3, 300, 28
n10x8192-coef-inner-2048, 16, 151, 126, 3, 296, 28
n10x8192-coef-inner-2048, 16, 151, 128, 3, 298, 28
n10x8192-coef-inner-2048, 16, 150, 141, 3, 310, 28
n10x8192-coef-inner-2048, 16, 154, 124, 3, 297, 28
n10x8192-coef-inner-2048, 16, 151, 126, 3, 296, 28
n10x8192-coef-inner-2048, 19, 152, 126, 3, 300, 28
n10x8192-coef-inner-2048, 16, 150, 125, 3, 294, 28
n10x8192-coef-inner-2048, 16, 153, 127, 3, 299, 28
n10x8192-coef-inner-2048, 20, 151, 130, 3, 304, 28
n10x8192-coef-inner-2048, 19, 151, 131, 3, 304, 28
n10x8192-coef-inner-2048, 16, 151, 127, 3, 297, 28
n10x8192-coef-inner-2048, 19, 153, 125, 3, 300, 28
n10x8192-coef-inner-2048, 16, 151, 128, 3, 298, 28
n10x8192-coef-inner-2048, 16, 152, 124, 3, 295, 28
n10x8192-coef-inner-2048, 16, 151, 125, 3, 295, 28
n10x8192-coef-inner-2048, 17, 152, 129, 3, 301, 28
n10x8192-coef-inner-2048, 16, 150, 125, 3, 294, 28
n10x8192-coef-inner-2048, 16, 151, 126, 3, 296, 28
n10x8192-coef-inner-2048, 16, 151, 128, 5, 300, 28
n10x8192-coef-inner-2048, 16, 151, 126, 3, 296, 28
n10x8192-coef-inner-2048, 21, 151, 127, 3, 302, 28
n10x8192-coef-inner-2048, 16, 150, 124, 3, 293, 28
n10x8192-coef-inner-2048, 16, 150, 127, 3, 296, 28
n10x8192-coef-inner-2048, 16, 151, 125, 3, 295, 28
n10x8192-coef-inner-2048, 17, 150, 128, 3, 298, 28
n10x8192-coef-inner-2048, 16, 151, 126, 3, 296, 28
n10x8192-coef-inner-2048, 16, 151, 128, 3, 298, 28
n10x8192-coef-inner-2048, 16, 151, 125, 3, 295, 28
n10x8192-coef-inner-2048, 16, 150, 129, 3, 298, 28
n10x8192-coef-inner-2048, 16, 153, 125, 3, 297, 28
n10x8192-coef-inner-2048, 16, 150, 126, 3, 295, 28
n10x8192-coef-inner-2048, 16, 151, 126, 3, 296, 28
n10x8192-coef-inner-2048, 16, 151, 124, 3, 294, 28
n10x8192-coef-inner-2048, 16, 151, 125, 3, 295, 28
n10x8192-coef-inner-2048, 22, 152, 125, 3, 302, 28
n10x8192-coef-inner-2048, 16, 151, 125, 3, 295, 28
n10x8192-coef-inner-2048, 16, 153, 124, 3, 296, 28
n10x8192-coef-inner-2048, 16, 149, 125, 3, 293, 28
n10x8192-coef-inner-2048, 16, 153, 125, 3, 297, 28
n10x8192-coef-inner-2048, 16, 151, 124, 3, 294, 28
n10x8192-coef-inner-2048, 16, 153, 125, 3, 297, 28
n10x8192-coef-inner-2048, 20, 150, 130, 3, 303, 28
n10x8192-coef-inner-2048, 16, 153, 125, 3, 297, 28
n10x8192-coef-inner-2048, 16, 150, 125, 3, 294, 28
n10x8192-coef-inner-2048, 16, 152, 124, 3, 295, 28
n10x8192-coef-inner-2048, 16, 150, 127, 3, 296, 28
n10x8192-coef-inner-2048, 16, 151, 125, 3, 295, 28
n10x8192-coef-inner-2048, 16, 150, 124, 3, 293, 28
n10x8192-coef-inner-2048, 17, 150, 130, 3, 300, 28
n10x8192-coef-inner-2048, 16, 151, 125, 3, 295, 28
n10x8192-coef-inner-2048, 16, 151, 125, 3, 295, 28
n10x8192-coef-inner-2048, 16, 150, 126, 3, 295, 28
n10x8192-coef-inner-2048, 19, 151, 126, 3, 299, 28
n10x8192-coef-inner-2048, 18, 150, 132, 3, 303, 28
n10x8192-coef-inner-2048, 16, 149, 125, 3, 293, 28
n10x8192-coef-inner-2048, 16, 151, 127, 3, 297, 28
n10x8192-coef-inner-2048, 16, 152, 126, 3, 297, 28
n10x8192-coef-inner-2048, 21, 151, 127, 3, 302, 28
n10x8192-coef-inner-2048, 16, 150, 125, 3, 294, 28
n10x8192-coef-inner-2048, 16, 150, 127, 3, 296, 28
n10x8192-coef-inner-2048, 20, 150, 124, 3, 297, 28
n10x8192-coef-inner-2048, 16, 151, 128, 3, 298, 28
n10x8192-coef-inner-2048, 16, 150, 124, 3, 293, 28
n10x8192-coef-inner-2048, 23, 151, 129, 3, 306, 28
n10x8192-coef-inner-2048, 16, 151, 124, 3, 294, 28
n10x8192-coef-inner-2048, 16, 152, 126, 3, 297, 28
n10x8192-coef-inner-2048, 16, 149, 124, 3, 292, 28
n10x8192-coef-inner-2048, 16, 151, 126, 3, 296, 28
n10x8192-coef-inner-2048, 16, 151, 124, 3, 294, 28
n10x8192-coef-inner-2048, 20, 151, 129, 3, 303, 28
n10x8192-coef-inner-2048, 23, 150, 131, 3, 307, 28
n10x8192-coef-inner-2048, 16, 152, 125, 3, 296, 28
n10x8192-coef-inner-2048, 24, 150, 124, 3, 301, 28
n10x8192-coef-inner-2048, 16, 153, 126, 3, 298, 28
n10x8192-coef-inner-2048, 16, 150, 125, 3, 294, 28
n10x8192-coef-inner-2048, 16, 153, 125, 3, 297, 28
n10x8192-coef-inner-2048, 16, 150, 125, 3, 294, 28
n10x8192-coef-inner-2048, 17, 151, 126, 3, 297, 28
n10x8192-coef-inner-2048, 16, 151, 124, 5, 296, 28
n10x8192-coef-inner-2048, 20, 150, 125, 3, 298, 28
n10x8192-coef-inner-2048, 16, 150, 127, 3, 296, 28
n10x8192-coef-inner-2048, 16, 151, 125, 3, 295, 28
n10x8192-coef-inner-2048, 16, 151, 127, 3, 297, 28
n10x8192-coef-inner-2048, 16, 151, 124, 3, 294, 28
n10x8192-coef-inner-2048, 16, 149, 126, 3, 294, 28
n10x8192-coef-inner-2048, 16, 150, 124, 3, 293, 28
n10x8192-coef-inner-2048, 16, 151, 127, 3, 297, 28
n10x8192-coef-inner-2048, 16, 150, 126, 3, 295, 28
n10x8192-coef-inner-2048, 16, 150, 126, 3, 295, 28
n10x8192-coef-inner-2048, 16, 151, 125, 3, 295, 28
n10x8192-coef-inner-2048, 16, 151, 130, 3, 300, 28
n10x8192-coef-inner-2048, 16, 149, 124, 3, 292, 28
n10x8192-coef-inner-2048, 16, 150, 126, 3, 295, 28
n10x8192-coef-inner-2048, 16, 149, 124, 3, 292, 28
n10x8192-coef-inner-2048, 16, 154, 125, 3, 298, 28
n10x8192-coef-inner-2048, 16, 149, 124, 3, 292, 28
n10x8192-coef-inner-2048, 16, 151, 125, 3, 295, 28
n10x8192-coef-inner-2048, 19, 150, 125, 3, 297, 28
n25x8192-coef-inner-2048, 17, 378, 316, 9, 720, 68
n25x8192-coef-inner-2048, 19, 375, 328, 9, 731, 68
n25x8192-coef-inner-2048, 16, 380, 311, 9, 716, 68
n25x8192-coef-inner-2048, 16, 376, 311, 9, 712, 68
n25x8192-coef-inner-2048, 16, 377, 318, 9, 720, 68
n25x8192-coef-inner-2048, 19, 376, 326, 9, 730, 68
n25x8192-coef-inner-2048, 16, 389, 318, 9, 732, 68
n25x8192-coef-inner-2048, 16, 377, 314, 9, 716, 68
n25x8192-coef-inner-2048, 16, 379, 319, 9, 723, 68
n25x8192-coef-inner-2048, 17, 382, 321, 9, 729, 68
n25x8192-coef-inner-2048, 16, 383, 321, 9, 729, 68
n25x8192-coef-inner-2048, 18, 379, 332, 9, 738, 68
n25x8192-coef-inner-2048, 16, 384, 317, 9, 726, 68
n25x8192-coef-inner-2048, 16, 381, 319, 9, 725, 68
n25x8192-coef-inner-2048, 16, 383, 321, 9, 729, 68
n25x8192-coef-inner-2048, 16, 377, 318, 9, 720, 68
n25x8192-coef-inner-2048, 24, 381, 322, 9, 736, 68
n25x8192-coef-inner-2048, 16, 376, 317, 9, 718, 68
n25x8192-coef-inner-2048, 16, 378, 313, 9, 716, 68
n25x8192-coef-inner-2048, 26, 377, 334, 9, 746, 68
n25x8192-coef-inner-2048, 20, 397, 319, 10, 746, 68
n25x8192-coef-inner-2048, 16, 379, 323, 9, 727, 68
n25x8192-coef-inner-2048, 16, 380, 319, 9, 724, 68
n25x8192-coef-inner-2048, 16, 382, 316, 9, 723, 68
n25x8192-coef-inner-2048, 16, 375, 317, 9, 717, 68
n25x8192-coef-inner-2048, 16, 379, 314, 8, 717, 68
n25x8192-coef-inner-2048, 16, 378, 316, 9, 719, 68
n25x8192-coef-inner-2048, 16, 378, 316, 8, 718, 68
n25x8192-coef-inner-2048, 16, 375, 313, 9, 713, 68
n25x8192-coef-inner-2048, 16, 375, 314, 9, 714, 68
n25x8192-coef-inner-2048, 16, 378, 316, 9, 719, 68
n25x8192-coef-inner-2048, 16, 379, 320, 9, 724, 68
n25x8192-coef-inner-2048, 16, 379, 313, 9, 717, 68
n25x8192-coef-inner-2048, 16, 379, 318, 9, 722, 68
n25x8192-coef-inner-2048, 20, 376, 329, 9, 734, 68
n25x8192-coef-inner-2048, 17, 379, 318, 9, 723, 68
n25x8192-coef-inner-2048, 16, 377, 321, 9, 723, 68
n25x8192-coef-inner-2048, 16, 380, 314, 9, 719, 68
n25x8192-coef-inner-2048, 16, 379, 315, 9, 719, 68
n25x8192-coef-inner-2048, 16, 378, 316, 9, 719, 68
n25x8192-coef-inner-2048, 16, 377, 315, 9, 717, 68
n25x8192-coef-inner-2048, 16, 377, 317, 9, 719, 68
n25x8192-coef-inner-2048, 16, 378, 318, 9, 721, 68
n25x8192-coef-inner-2048, 16, 376, 315, 8, 715, 68
n25x8192-coef-inner-2048, 17, 376, 327, 9, 729, 68
n25x8192-coef-inner-2048, 16, 380, 321, 9, 726, 68
n25x8192-coef-inner-2048, 19, 380, 338, 9, 746, 68
n25x8192-coef-inner-2048, 17, 377, 330, 9, 733, 68
n25x8192-coef-inner-2048, 16, 377, 314, 9, 716, 68
n25x8192-coef-inner-2048, 16, 377, 314, 9, 716, 68
n25x8192-coef-inner-2048, 16, 380, 313, 9, 718, 68
n25x8192-coef-inner-2048, 16, 378, 316, 9, 719, 68
n25x8192-coef-inner-2048, 16, 377, 316, 9, 718, 68
n25x8192-coef-inner-2048, 16, 382, 313, 9, 720, 68
n25x8192-coef-inner-2048, 16, 375, 320, 9, 720, 68
n25x8192-coef-inner-2048, 16, 375, 320, 9, 720, 68
n25x8192-coef-inner-2048, 17, 377, 316, 9, 719, 68
n25x8192-coef-inner-2048, 19, 379, 313, 8, 719, 68
n25x8192-coef-inner-2048, 16, 375, 313, 8, 712, 68
